Type,Identification,Field,Locale,Market,Status,Default content,Translated content
Product,gas-deep-fat-fryer-650-2x8l-tg-1152113,body_html,de,,,"Serie 650 - spisar för proffsköket. Serien kännetecknas av optimalt energiutnyttjande, kraftfulla produkter och hög rengöringsvänlighet. Modulkonstruktionen går lätt att kombinera och variera. Produktutförandet är helt i kromnickelstål 18/10.","Serie 650 - Eine Kochserie f&uuml;r die Profi-K&uuml;che. Sie zeichnet sich aus durch optimale Energieausnutzung, leistungsstarke Ger&auml;te und eine hohe Reinigungsfreundlichkeit. Durch die Modulbauweise ist sie leicht kombinierbar und variabel in der Anordnung. Der Ger&auml;teaufbau ist komplett aus Chromnickelstahl 18/10."
Product,electric-frying-pan-650-12-5l-w400-115245,title,de,,,"Elstekpanna 650, 12,5l, B400","Elektro-Bratpfanne 650, 12,5L, B400"
Product,electric-frying-pan-650-12-5l-w400-115245,body_html,de,,,"Serie 650 - spisar för proffsköket. Serien kännetecknas av optimalt energiutnyttjande, kraftfulla produkter och hög rengöringsvänlighet. Modulkonstruktionen går lätt att kombinera och variera. Produktutförandet är helt i kromnickelstål 18/10.","Serie 650 - Eine Kochserie f&uuml;r die Profi-K&uuml;che. Sie zeichnet sich aus durch optimale Energieausnutzung, leistungsstarke Ger&auml;te und eine hohe Reinigungsfreundlichkeit. Durch die Modulbauweise ist sie leicht kombinierbar und variabel in der Anordnung. Der Ger&auml;teaufbau ist komplett aus Chromnickelstahl 18/10."
Product,griddle-plate-650-400g-g-1152473,title,de,,,Stekhäll 650 400G-G,Griddleplatte 650 400G-G
Product,griddle-plate-650-400g-g-1152473,body_html,de,,,"Serie 650 - En matlagningsserie för det professionella köket. Den kännetecknas av optimalt energiutnyttjande, kraftfulla apparater och enkel rengöring. Den modulära konstruktionen gör den lätt att kombinera och variabel i sitt arrangemang. Apparatkroppen är helt tillverkad av 18/10 rostfritt stål. Den högkvalitativa stekytan på grillplattan är förkromad för perfekt värmeledning.","Serie 650 - Eine Kochserie f&uuml;r die Profi-K&uuml;che. Sie zeichnet sich aus durch optimale Energieausnutzung, leistungsstarke Ger&auml;te und eine hohe Reinigungsfreundlichkeit. Durch die Modulbauweise ist sie leicht kombinierbar und variabel in der Anordnung. Der Ger&auml;teaufbau ist komplett aus Chromnickelstahl 18/10. Die hochwertige Bratfl&auml;che der Griddleplatte ist f&uuml;r eine perfekte W&auml;rmeleitf&auml;higkeit verchromt."
Product,griddle-plate-650-600g-g-1152483,title,de,,,Stekhäll 650 600G-G,Griddleplatte 650 600G-G
Product,griddle-plate-650-600g-g-1152483,body_html,de,,,"Serie 650 - En matlagningsserie för det professionella köket. Den kännetecknas av optimalt energiutnyttjande, kraftfulla apparater och enkel rengöring. Den modulära konstruktionen gör den lätt att kombinera och variabel i sitt arrangemang. Apparatkroppen är helt tillverkad av 18/10 rostfritt stål. Den högkvalitativa stekytan på grillplattan är förkromad för perfekt värmeledning.","Serie 650 - Eine Kochserie f&uuml;r die Profi-K&uuml;che. Sie zeichnet sich aus durch optimale Energieausnutzung, leistungsstarke Ger&auml;te und eine hohe Reinigungsfreundlichkeit. Durch die Modulbauweise ist sie leicht kombinierbar und variabel in der Anordnung. Der Ger&auml;teaufbau ist komplett aus Chromnickelstahl 18/10. Die hochwertige Bratfl&auml;che der Griddleplatte ist f&uuml;r eine perfekte W&auml;rmeleitf&auml;higkeit verchromt."
Product,griddle-plate-650-400e-g-115308,title,de,,,Stekhäll 650 400E-G,Griddleplatte 650 400E-G
Product,griddle-plate-650-400e-g-115308,body_html,de,,,"Serie 650 - En matlagningsserie för det professionella köket. Den kännetecknas av optimalt energiutnyttjande, kraftfulla apparater och enkel rengöring. Den modulära konstruktionen gör den lätt att kombinera och variabel i sitt arrangemang. Apparatkroppen är helt tillverkad av 18/10 rostfritt stål.","Serie 650 - Eine Kochserie f&uuml;r die Profi-K&uuml;che. Sie zeichnet sich aus durch optimale Energieausnutzung, leistungsstarke Ger&auml;te und eine hohe Reinigungsfreundlichkeit. Durch die Modulbauweise ist sie leicht kombinierbar und variabel in der Anordnung. Der Ger&auml;teaufbau ist komplett aus Chromnickelstahl 18/10."
Product,griddle-plate-650-600e-g-115309,title,de,,,Stekhäll 650 600E-G,Griddleplatte 650 600E-G
Product,griddle-plate-650-600e-g-115309,body_html,de,,,"Serie 650 - En matlagningsserie för det professionella köket. Den kännetecknas av optimalt energiutnyttjande, kraftfulla apparater och enkel rengöring. Den modulära konstruktionen gör den lätt att kombinera och variabel i sitt arrangemang. Apparatkroppen är helt tillverkad av 18/10 rostfritt stål.","Serie 650 - Eine Kochserie f&uuml;r die Profi-K&uuml;che. Sie zeichnet sich aus durch optimale Energieausnutzung, leistungsstarke Ger&auml;te und eine hohe Reinigungsfreundlichkeit. Durch die Modulbauweise ist sie leicht kombinierbar und variabel in der Anordnung. Der Ger&auml;teaufbau ist komplett aus Chromnickelstahl 18/10."
Product,griddle-plate-650-600e-gr-115320,title,de,,,Stekhäll 650 600E-GR,Griddleplatte 650 600E-GR
Product,griddle-plate-650-600e-gr-115320,body_html,de,,,"Serie 650 - En matlagningsserie för det professionella köket. Den kännetecknas av optimalt energiutnyttjande, kraftfulla apparater och enkel rengöring. Den modulära konstruktionen gör den lätt att kombinera och variabel i sitt arrangemang. Apparatkroppen är helt tillverkad av 18/10 rostfritt stål.","Serie 650 - Eine Kochserie f&uuml;r die Profi-K&uuml;che. Sie zeichnet sich aus durch optimale Energieausnutzung, leistungsstarke Ger&auml;te und eine hohe Reinigungsfreundlichkeit. Durch die Modulbauweise ist sie leicht kombinierbar und variabel in der Anordnung. Der Ger&auml;teaufbau ist komplett aus Chromnickelstahl 18/10."
Product,baking-tray-series-650-115805,title,de,,,Bakplåt serie 650,Backblech Serie 650
Product,baking-tray-series-650-115805,body_html,de,,,Passande ersättningsplåt för ugnsserien 650 – stabil grundutrustning för daglig bakning. För verksamheter som bakar med flera plåtar samtidigt och snabbt vill ersätta skadade eller förlorade plåtar.,"Passgenauer Backblech-Ersatz für die Backofenserie 650 – stabile Einschub-Grundausstattung für den täglichen Backbetrieb. Für Betriebe, die mit mehreren Blechen parallel backen und beschädigte oder verlorene Bleche schnell ersetzen wollen."
Product,hand-shower-f-combi-steamer-116005,title,de,,,Handdusch till kombiångugn,Kombidämpfer-Handbrause
Product,hand-shower-f-combi-steamer-116005,body_html,de,,,"Handdusch för kombiugn med 2 m slang, fäste och avstängningsventil för 1/2""-fast vattenanslutning – för enkel efterdiskning och rengöring av ugnsrummet. Robust metall-Plast-material för kontinuerlig drift i professionella kök.","Handbrause für Kombidämpfer mit 2 m Schlauch, Halterung und Absperrventil für 1/2""-Festwasseranschluss – für einfaches Nachspülen und Reinigen des Garraums. Robustes Metall-Kunststoff-Material für dauerhaften Betrieb in der Profiküche."
Product,pump-set-f-combi-steamer-116011,title,de,,,Kombidämpare dimningsset,Kombidämpfer-Beschwadungskit
Product,pump-set-f-combi-steamer-116011,body_html,de,,,Det okomplicerade alternativet: Ångningssatsen möjliggör ångning även utan fast vattenanslutning,Die unkomplizierte Alternative: Das Beschwadungskit erm&ouml;glicht eine Beschwadung auch ohne Festwasseranschluss
Product,connection-kit-silversteam-116012,title,de,,,Förbindningsset Silversteam,Verbindungskit Silversteam
Product,connection-kit-silversteam-116012,body_html,de,,,En platsbesparande lösning: förbindningssatsen gör det möjligt att stapla 2 elkombiångugnar 1/1 GN i serie Silversteam.,Die platzsparende L&ouml;sung: Das Verbindungskit erm&ouml;glicht das Stapeln von 2 Elektro-Kombid&auml;mpfern 1/1 GN der Serie Silversteam.
Product,condensation-hood-silversteam-116019,title,de,,,Kondenskåpa Silversteam,Kondensationshaube Silversteam
Product,condensation-hood-silversteam-116019,body_html,de,,,"Kondensationskåpa för Silversteam-kombiugn – steglöst reglerbar fläktmotor, två rostfria filter, monteringsmaterial ingår. Direkt montering ovanpå enheten. Avlägsnar ånga och rök utan extern frånluftsanslutning. För kök utan frånluftskanal ovanför kombiugnen.","Kondensationshaube für Silversteam-Kombidämpfer – stufenlos regelbarer Gebläsemotor, zwei Edelstahlfilter, Befestigungsmaterial inklusive. Direkte Montage oben am Gerät. Beseitigt Dampf und Wrasen ohne externen Abluftanschluss. Für Küchen ohne Abluftkanal über dem Kombidämpfer."
Product,core-temperature-sensor-set-sst2-m1p-116108,title,de,,,Kärntemperatursensorset SST2-M1P,Kerntemperaturfühler-Set SST2-M1P
Product,core-temperature-sensor-set-sst2-m1p-116108,body_html,de,,,"För perfekt tillagat kött, fågel, vild och fisk mäter kärntemperatursensorn livsmedlets innertemperatur. Kärntemperatursensorsetet med magnetisk hållare är den optimala kompletteringen till den manuella ångugnen Silversteam2.","F&uuml;r ein perfektes Garergebnis von Fleisch, Gefl&uuml;gel, Wild und Fisch misst der Kerntemperturf&uuml;hler die Innentemperatur der Lebensmittel. Das Kerntemperaturf&uuml;hler-Set mit magnetischer Halterung ist die optimale Erg&auml;nzung zu den manuellen Kombid&auml;mpfern Silversteam2."
Product,core-temperature-sensor-set-sst2-d1p-116109,title,de,,,Kärntemperatursensorset SST2-D1P,Kerntemperaturfühler-Set SST2-D1P
Product,core-temperature-sensor-set-sst2-d1p-116109,body_html,de,,,"För perfekt tillagat kött, fågel, vild och fisk mäter kärntemperatursensorn livsmedlets innertemperatur. Kärntemperatursensorsetet med magnetisk hållare är den optimala kompletteringen till den digitala ångugnen Silversteam2.","F&uuml;r ein perfektes Garergebnis von Fleisch, Gefl&uuml;gel, Wild und Fisch misst der Kerntemperaturf&uuml;hler die Innentemperatur der Lebensmittel. Das Kerntemperaturf&uuml;hler-Set mit magnetischer Halterung ist die optimale Erg&auml;nzung zu den digitalen Kombid&auml;mpfern Silversteam2."
Product,core-temperature-sensor-set-3ka-116111,title,de,,,Kärntemperatursensorset 3KA,Kerntemperaturfühler-Set 3KA
Product,core-temperature-sensor-set-3ka-116111,body_html,de,,,"Vällagade biffar, saftig stekning, läckra kycklingklubbor med knaprigt skinn: med en kärntemperatursensor får man mer än tillförlitliga resultat vid matlagning i kombiångugn. Den magnetiska hållaren fästs mycket enkelt och på valfri plats på ugnarna.","Auf den Punkt gegarte Steaks, saftiger Braten, zarte H&auml;hnchenkeulen mit knuspriger Haut - Die Speisenzubereitung im Kombid&auml;mpfer ist mit einem Kerntemperaturf&uuml;hler einfach mehr als zuverl&auml;ssig. Die magnetische Halterung l&auml;sst sich ganz simpel und beliebig an den D&auml;mpfern befestigen."
Product,connection-kit-silversteam2-116112,title,de,,,Förbindningsset Silversteam2,Verbindungskit Silversteam2
Product,connection-kit-silversteam2-116112,body_html,de,,,Den platsbesparande lösningen: anslutningssatsen gör det möjligt att stapla två elektriska 1/1 GN-kombidampare från Silversteam2-serien.,Die platzsparende L&ouml;sung: Das Verbindungskit erm&ouml;glicht das Stapeln von 2 Elektro-Kombid&auml;mpfern 1/1 GN der Serie Silversteam2.
Product,core-temperature-sensor-set-sst2-d4p-116113,title,de,,,Kärntemperatursensorset SST2-D4P,Kerntemperaturfühler-Set SST2-D4P
Product,core-temperature-sensor-set-sst2-d4p-116113,body_html,de,,,"4 mätpunkter för en optimal tillagningstemperatur för kött, fågel, vild och fisk. Flerpunktsmätningen av kärntemperatursensorn skapar bättre villkor för ett exakt tillagningsresultat av rätter. Kärntemperatursensorsetet med magnetisk hållare är den optimala kompletteringen till den digitala ångugnen Silversteam2.","4 Messpunkte f&uuml;r eine optimale Gartemperatur von Fleisch, Gefl&uuml;gel, Wild und Fisch. Die Mehrpunktmessung des Kerntemperaturf&uuml;hlers schafft beste Bedingungen f&uuml;r ein exaktes Garergebnis der Speisen. Das Kerntemperaturf&uuml;hler-Set mit magnetischer Halterung ist die optimale Erg&auml;nzung zu den digitalen Kombid&auml;mpfern Silversteam2."
Product,extractor-hood-silversteam2-116116,title,de,,,Fläktkåpa Silversteam2,Dunstabzugshaube Silversteam2
Product,extractor-hood-silversteam2-116116,body_html,de,,,Under tillagningen eller när dörren öppnas – det går inte att undvika att ånga tränger ut vid tillagning med ångugnen Silversteam2. Köksfläkten hjälper med detta. Den sörjer för ett bättre klimat i köket och förhindrar att fett eller kondens samlas på möbel och väggar.,W&auml;hrend des Garvorgangs oder beim &Ouml;ffnen der T&uuml;r &ndash; der Austritt von Dampf ist beim Kochen mit den Kombid&auml;mpfern Silversteam2 unumg&auml;nglich. Die Dunstabzugshaube schafft hier Abhilfe. Sie sorgt f&uuml;r ein besseres Klima in der K&uuml;che und verhindert die Ablagerung von Fetten oder Kondenswasser auf M&ouml;beln und W&auml;nden.
Product,condensation-hood-silversteam2-116119,title,de,,,Kondenskåpa Silversteam2,Kondensationshaube Silversteam2
Product,condensation-hood-silversteam2-116119,body_html,de,,,Om ångugnen Silversteam2 används tillsammans med kondensationskåpan behövs inget frånluftssystem. Ångor som tränger ut under tillagningen förs samman via de båda inbyggda filtren i kondensationskåpan.,Bei dem Einsatz der Kombid&auml;mpfer Silversteam2 zusammen mit der Kondensationshaube ist eine Abluftanlage nicht erforderlich. Die w&auml;hrend des Garvorgangs austretenden D&auml;mpfe werden &uuml;ber die beiden integrierten Filter der Kondensationshaube gebunden.
Product,combi-steamer-cleaner-rs-5l-116299v,title,de,,,Rengöringsmedel för kombiångugn RS-5L,Kombidämpferreiniger RS-5L
Product,combi-steamer-cleaner-rs-5l-116299v,body_html,de,,,"För kombiångugnar med inbyggt rengöringssystem – kraftfullt, materialskonande rengöringsmedel som löser rester av livsmedel samt fett i kombiångugnskammaren.","F&uuml;r Kombid&auml;mpfer mit integriertem Reinigungssystem &ndash; Kraftvoller, materialschonender Reiniger zum L&ouml;sen von Speiser&uuml;ckst&auml;nden und Fetten im Kombid&auml;mpfer-Innenraum."
Product,fermenting-cupboard-gs823t-116553,title,de,,,Jässkåp GS823T,Gärschrank GS823T
Product,fermenting-cupboard-gs823t-116553,body_html,de,,,"Denna jäsugn med 8 hyllor skapar optimala förhållanden för jämn och skonsam degutveckling. Tack vare intuitivt handhavande, steglös temperaturreglering och luftfuktning via en vattenbricka bakas bakverken till perfektion.","Dieser G&auml;rschrank mit 8 Einsch&uuml;ben schafft optimale Bedingungen f&uuml;r gleichm&auml;&szlig;ige und schonende Teigentwicklung. Dank intuitiver Bedienung, stufenloser Temperaturregelung und Luftbefeuchtung &uuml;ber eine Wasserschale gelingen Backwaren auf den Punkt."
Product,combi-steamer-silversteam2-5230m-116822,title,de,,,Kombiångugn Silversteam2 5230M,Kombidämpfer Silversteam2 5230M
Product,combi-steamer-silversteam2-5230m-116822,body_html,de,,,"Den perfekta partnern i varje kök: Bartschers kombiångare från Silversteam2-serien med 5 lådor i 2/3 GN-format. Oavsett om det gäller konvektionsmatlagning, ångkokning, kombiångkokning eller lågtemperaturmatlagning - manuell drift möjliggör okomplicerad, behovsbaserad styrning av alla matlagningsprocesser - valfritt med eller utan en kärntemperaturgivare.","Der ideale Partner in jeder K&uuml;che: Bartscher Kombid&auml;mpfer der Serie Silversteam2 mit 5 Einsch&uuml;ben im 2/3 GN Format. Ob Umluftgaren, Dampfgaren, Kombid&auml;mpfen oder Niedertemperaturgaren &ndash; die manuelle Bedienung erm&ouml;glicht eine unkomplizierte, bedarfsgerechte Steuerung aller Garvorg&auml;nge &ndash; wahlweise mit oder ohne Kerntemperaturf&uuml;hler."
Product,combi-steamer-silversteam2-5110m-116826,title,de,,,Kombiångugn Silversteam2 5110M,Kombidämpfer Silversteam2 5110M
Product,combi-steamer-silversteam2-5110m-116826,body_html,de,,,"Den perfekta partnern i varje kök: Bartschers kombiångare från Silversteam2-serien med 5 lådor i 1/1 GN-format. Oavsett om cirkulationskokning, kombinerad ångkokning eller lågtemperaturtillagning – den manuellla manövreringen tillåter enkel styrning av all tillagning efter dina behov – valfritt med eller utan kärntemperaturgivare.","Der ideale Partner in jeder K&uuml;che: Bartscher Kombid&auml;mpfer der Serie Silversteam2 mit 5 Einsch&uuml;ben im 1/1 GN Format. Ob Umluftgaren, Dampfgaren, Kombid&auml;mpfen oder Niedertemperaturgaren &ndash; die manuelle Bedienung erm&ouml;glicht eine unkomplizierte, bedarfsgerechte Steuerung aller Garvorg&auml;nge &ndash; wahlweise mit oder Kerntemperaturf&uuml;hler."
Product,combi-steamer-silversteam2-7110m-116828,title,de,,,Kombiångugn Silversteam2 7110M,Kombidämpfer Silversteam2 7110M
Product,combi-steamer-silversteam2-7110m-116828,body_html,de,,,"Den perfekta partnern i varje kök: Bartschers kombiångare från Silversteam2-serien med 7 lådor i 1/1 GN-format. Oavsett om det gäller konvektionsmatlagning, ångkokning, kombiångkokning eller lågtemperaturmatlagning - manuell drift möjliggör okomplicerad, behovsbaserad styrning av alla matlagningsprocesser - valfritt med eller utan en kärntemperaturgivare.","Der ideale Partner in jeder K&uuml;che: Bartscher Kombid&auml;mpfer der Serie Silversteam2 mit 7 Einsch&uuml;ben im 1/1 GN Format. Ob Umluftgaren, Dampfgaren, Kombid&auml;mpfen oder Niedertemperaturgaren &ndash; die manuelle Bedienung erm&ouml;glicht eine unkomplizierte, bedarfsgerechte Steuerung aller Garvorg&auml;nge &ndash; wahlweise mit oder ohne Kerntemperaturf&uuml;hler."
Product,combi-steamer-silversteam2-10110m-116831,title,de,,,Kombiångugn Silversteam2 10110M,Kombidämpfer Silversteam2 10110M
