Type,Identification,Field,Locale,Market,Status,Default content,Translated content
Product,popcorn-machine-v150-137100,body_html,tr,,,"Popcornmaskin i vintagestil förför med sitt utseende och färsk popcorndoft till knaprig mumsglädje. Produkten är med sin effekt och volym konstruerad för professionellt bruk – både som popcorn för tivolin, bio eller evenemang. Användningen övertygar med okomplicerad manövrering och enkel rengöring.","Vintage tarzdaki bu patlamış mısır makinesi çekici bir görünüme sahiptir. Taze patlamış mısırın kokusu müşterileri çıtır bir atıştırmalığa davet ediyor. Cihazın gücü ve hacmi profesyonel kullanıma yöneliktir — lunaparklarda, sinemada ve etkinliklerde patlamış mısır için. Kullanımı ve temizliği etkileyici derecede kolaydır."
Product,food-scoop-100-137101,title,tr,,,Livsmedelskopa 100,Food scoop 100
Product,food-scoop-100-137101,body_html,tr,,,"Med skopan av rostfritt stål som kan maskindiskas kan popcorn, mjöl, te, flingor eller godis fyllas på, doseras eller vägas på ett rent och hygieniskt sätt. För ett ordnat kök sörjer upphängningsöppningen i slutet på handtaget.","Bulaşık makinesinde yıkanabilen bu paslanmaz çelik kepçe; patlamış mısır, un, baharat, çay, müsli ve şekerlemeleri temiz ve hijyenik biçimde doldurmak, servis etmek ve tartmak için kullanılabilir. Sapın ucundaki asma deliği düzenli bir mutfağa yardımcı olur."
Product,candy-floss-machine-b5000-137201,title,tr,,,Sockervaddsmaskin B5000,Pamuk şeker makinesi B5000
Product,candy-floss-machine-b5000-137201,body_html,tr,,,Med sockervaddsmaskinen B5000 kan du bearbeta även små mängder socker till en luftigt lätt sockervadd. Det effektiva utförandet tillåter en kontinuerlig produktion av sockervadd på högsta professionella nivå.,"Az miktarda şekerle bile B5000 pamuk şeker makinesiyle kabarık pamuk şeker yapılabilir. Bu güçlü model, üst düzey profesyonel seviyede kesintisiz pamuk şeker üretimine imkân verir."
Product,protective-cover-b5000-137202,title,tr,,,Skyddslock B5000,Protective Cover B5000
Product,protective-cover-b5000-137202,body_html,tr,,,Skyddslocket ger sockervaddsmaskinen B5000 den högsta hygieniska standarden vid tillverkning av sockervadd. Dessutom påverkas inte sockervadden genom yttre påverkan som till exempel vind.,"Bu koruyucu kapak, B5000 pamuk şeker makinesini pamuk şeker üretirken olabilecek en hijyenik hâle getirir. Ayrıca pamuk şekeri rüzgâr gibi dış etkenlerden korur."
Product,flat-beater-5kfe5t-1500508,title,tr,,,Nedvändare 5KFE5T,Flat beater 5KFE5T
Product,flat-beater-5kfe5t-1500508,body_html,tr,,,"Platt visp med silikonkant för KitchenAid K45 – aluminiumkropp, silikonkanten skrapar rent skålens väggar. Passar för lätt deg och potatispuré. Praktiskt för alla som vill spara tid på manuell skrapning.","KitchenAid K45 için silikon kenarlı yassı karıştırıcı — alüminyum gövde, silikon kenar kâse duvarını temiz sıyırır. Hafif hamur ve patates püresi için uygundur. Elle sıyırmada zaman kazanmak isteyenler için kullanışlı."
Product,contact-grill-panini-mdi-1r-s-150127,title,tr,,,"Kontaktgrill ""Panini-MDI"" 1R S","Kontakt ızgara ""Panini-MDI"" 1R S"
Product,contact-grill-panini-mdi-1r-s-150127,body_html,tr,,,"Kraftfull, pålitlig och elegant - denna robusta kontaktgrill i elegant matt svart kombinerar sofistikerad design med teknisk precision. Tack vare den optimala värmeledningsförmågan ger de räfflade grillplattorna ett jämnt grillresultat som garanterat kommer att imponera. Tack vare den intuitiva MDI-styrningen med digital display, timer och signalton tillagas varje rätt med exakt precision och genomgående hög kvalitet.","Güçlü, sağlam ve şık — zarif mat siyah renkteki bu sağlam kontak ızgara, gelişmiş tasarımı teknik hassasiyetle birleştiriyor. En iyi ısı iletimi sayesinde oluklu ızgara plakaları etkileyici, eşit bir ızgara sonucu sağlar. Dijital göstergeli, zamanlayıcılı ve sesli uyarılı sezgisel MDI kumanda sayesinde her yemek nokta atışı hassasiyetle ve sürekli yüksek kalitede pişer."
Product,multi-pan-3601d-150129,title,tr,,,Multipanna 3601D,Çok amaçlı tava 3601D
Product,multi-pan-3601d-150129,body_html,tr,,,"Den robusta, eldrivna universalpannan med non-stick-beläggning imponerar med sin mångsidighet och användarvänlighet. Tack vare den löstagbara pannan i gjuten aluminium är den lätt att rengöra och är redo att användas igen på nolltid.","Yapışmaz kaplamalı, sağlam ve elektrikli çok amaçlı tava, çok yönlülüğü ve kolay kullanımıyla etkiliyor. Çıkarılabilir döküm alüminyum tavası sayesinde temizliği kolaydır ve çok kısa sürede yeniden kullanıma hazır olur."
Product,citrus-press-joy-150140,title,tr,,,"Citruspress ""Joy""","Citrus Press ""Joy"""
Product,citrus-press-joy-150140,body_html,tr,,,"Tillverka färska safter inom några sekunder: med sina presskon i 3 olika storlekar är citruspressen särskilt snabb och effektiv. Oavsett om som färskpressad saft, som det lilla extra i mineralvattnet eller i drinkar eller för att förfina rätter – färsk citron-, apelsin- eller grapefruitsaft är alltid en hälsosam och speciell höjdpunkt.","Anında taze meyve suyu: Üç farklı boyuttaki sıkma konileriyle bu narenciye sıkacağı özellikle hızlı ve verimlidir. Taze limon, portakal veya greyfurt suyu; ister tek başına, ister maden suyuna ya da kokteyle özel bir tat katmak için, ister yemek malzemesi olarak her zaman sağlıklı ve etkileyici bir ikramdır."
Product,juicer-top-juicer-150145,title,tr,,,Saftpress Top Juicer,Juicer Top Juicer
Product,juicer-top-juicer-150145,body_html,tr,,,Ren fruktpassion - vitaminrika juicer på kortast tänkbara tid. Hela frukter (t.ex. äpplen) eller grönsaker pressas lekande lätt utan föregående delning.,Saf meyve keyfi: Anında vitamin dolu meyve suyu. Bütün meyveleri (örneğin elma) veya sebzeleri önceden kesmeden çok kolay sıkma.
Product,citrus-press-cs1-150146,title,tr,,,Citruspress CS1,Citrus Press CS1
Product,citrus-press-cs1-150146,body_html,tr,,,"Fruktigt-fräscht - apelsin-, grapefrukt- eller granatäppelsaft produceras enkelt och snabbt.","Meyveli ve taze: Portakal, greyfurt veya nar suyunu hızlı ve kolayca hazırlayın."
Product,food-processor-fp1000-150148,title,tr,,,Matberedare FP1000,Food Processor FP1000
Product,food-processor-fp1000-150148,body_html,tr,,,"Den multifunktionella k&ouml;ksmaskinen &ouml;vertygar med sina b&aring;da redskap som klarar det mesta: de mixar, shakar, mosar, sk&auml;r, hackar, raspar och river. Med den robusta och kraftfulla matberedaren g&aring;r jobbet lekande l&auml;tt.","Çok işlevli mutfak cihazımız, iki aparatı ve çok yönlü kullanım seçenekleriyle etkiliyor: karıştırma, çalkalama ve püre yapmadan kesme, doğrama, rendeleme ve ufalamaya kadar. Sağlam ve güçlü mutfak robotu sayesinde hemen her iş kısa sürede tamamlanabilir."
Product,multi-blender-150151,title,tr,,,Multiblender,Multi-Blender
Product,multi-blender-150151,body_html,tr,,,"Mixern övertygar inte bara genom sin kapacitet – den krossar även is utan problem. Den stora volymen, den goda stabiliteten och den enkla hanteringen kännetecknar denna produkt.","Bu blender yalnızca etkileyici derecede güçlü değil; buzu bile kolayca kırıyor. Cihaz ayrıca geniş hacme ve iyi bir dengeye sahiptir, kullanımı da kolaydır."
Product,splash-guard-joy-150158,title,tr,,,"Stänkskydd ""Joy""","Splash guard ""Joy"""
Product,splash-guard-joy-150158,body_html,tr,,,,Temiz ve güvenli — 'Joy' narenciye sıkacağı için uygun sıçrama koruması.
Product,blender-pro-2-5l-150159,title,tr,,,"Blender PRO 2,5L","Blender PRO 2,5l"
Product,blender-pro-2-5l-150159,body_html,tr,,,"Kraftfulla motorprestanda och smidig hantering av mixern f&ouml;renklar tillagningen av smoothies, soppor, cocktails, s&aring;ser, dressingar och efterr&auml;tter.","Güçlü bir motor ve blenderin basit kullanımı; smoothie, çorba, kokteyl, sos, salata sosu ve tatlı hazırlamaya yardımcı olur."
Product,noise-insulation-hood-pro-2-5l-150176,title,tr,,,"Bullerskyddskåpa PRO 2,5L","Noise insulation hood PRO 2,5L"
Product,noise-insulation-hood-pro-2-5l-150176,body_html,tr,,,"Med bullerskyddskåpan kan blender PRO 2,5L användas direkt på disken utan problem. Den medlevererade bullerskyddsmattan minskar ljudnivån ytterligare, och skyddar mot repor.","Bu ses yalıtım kapağı sayesinde Blender PRO 2.5L'yi tezgâhın yakınında kullanmak artık sorun değil. Birlikte verilen ses kontrol matı, gürültü düzeyini daha da azaltır ve ayrıca çiziklere karşı korur."
Product,blender-pro-xtra-2-5l-150182,title,tr,,,"Mixer PRO XTRA 2,5L","Blender PRO XTRA 2,5L"
Product,blender-pro-xtra-2-5l-150182,body_html,tr,,,"Den kraftfulla mixern med ljudskydd g&ouml;r det m&ouml;jligt att tillreda smoothies, shakes, cocktails, soppor, desserter och &auml;ven krossad is. I k&ouml;ket men ocks&aring; i barh&ouml;rnan kan anv&auml;ndare och g&auml;ster gl&auml;dja sig &aring;t den v&auml;sentligt reducerade ljudniv&aring;n. L&Auml;NK: Produktfilm p&aring; youtube.com","Ses koruma kapaklı yüksek performanslı blender; smoothie, shake, kokteyl, çorba, tatlı ve ayrıca kırılmış buz hazırlamaya imkân verir. Hem kullanıcılar hem misafirler mutfakta, özellikle de tezgâh yakınında bu hoş biçimde sessiz blenderi takdir ediyor."
Product,juicer-700-150184,title,tr,,,Avsaftare 700,Juicer 700
Product,juicer-700-150184,body_html,tr,,,"Den kraftfulla avsaftaren med 20 000 varv/minut omvandlar grönsaker eller frukt till saft som är rik på smak, mineraler och vitaminer. Påbyggnadsdelarna kan maskindiskas, och rengöringen blir en barnlek.","Güçlü meyve sıkacağı dakikada 20.000 devirle çalışarak sebze ve meyveleri mineral ve vitamin dolu, lezzetli bir suya dönüştürür. Tüm parçaları bulaşık makinesine konabildiği için temizliği de inanılmaz kolaydır."
Product,citrus-juicer-38g-150187,title,tr,,,Citruspress 38G,Citrus juicer 38G
Product,citrus-juicer-38g-150187,body_html,tr,,,"H&aring;llbar citronpress med kraftfull, tystg&aring;ende motor &ndash; perfekt f&ouml;r h&ouml;gfrekventerat bruk inom servering &ouml;ver disk. Med de 3 olika presskonerna kan man pressa upp till 30 liter saft av f&auml;rska apelsiner, grapefrukter, citroner eller limetter i timmen.","Güçlü ama sessiz motorlu, uzun ömürlü bir narenciye sıkacağı — yoğun tezgâhlarda kullanım için ideal. 3 farklı sıkma konisi sayesinde saatte 30 litreye kadar taze portakal, greyfurt, limon veya misket limonu suyu üretilebilir."
Product,citrus-juicer-71c-150188,title,tr,,,Citruspress 71C,Citrus juicer 71C
Product,citrus-juicer-71c-150188,body_html,tr,,,"En idealisk modell för mindre mängder. På caféer, restauranger, bistron eller i köket: med 1 presskon kan man pressa upp till 15 liter saft av färska apelsiner, grapefrukter, citroner eller limetter i timmen.","Daha ölçülü meyve suyu ihtiyacı için ideal model. Kafe, restoran, bistro ve mutfaklarda 1 sıkma konisiyle saatte 15 litreye kadar taze portakal, greyfurt, limon ve misket limonu suyu üretilebilir."
Product,shaker-set-pro-2-5l-150189,title,tr,,,"Blandningsskålset PRO 2,5L",Shaker set PRO 2.5L
Product,shaker-set-pro-2-5l-150189,body_html,tr,,,"Med bladningskoppsetet PRO 2,5 l – bestående av en blandningskopp med integrerad kniv och lock med integrerad doseringsöppning – kan tillbehöret till Bartscher blendern PRO 2,5 l kompletteras eller ersättas. På så vis sparar du tid öven i rustningstid och defekta skålar kan bytas ut.","Entegre bıçaklı bir hazne ve entegre dozaj kapaklı bir kapaktan oluşan PRO 2.5L shaker seti, Bartscher Blender PRO 2.5L'nin aksesuarını tamamlamak veya değiştirmek için kullanılabilir. Böylece yoğun saatlerde zaman kazanılır ve arızalı hazneler değiştirilebilir."
Product,multi-blender-shaker-set-150191,title,tr,,,Blandningsskålset Multiblender,Multi-Blender Shaker Set
Product,multi-blender-shaker-set-150191,body_html,tr,,,Med blandningskoppsetet multi-blender – bestående av en blandningskopp med integrerad kniv och lock med förslutningsbar pip – kan tillbehöret till Bartscher multi-blender kompletteras eller ersättas. På så vis sparar du tid öven i rustningstid och defekta skålar kan bytas ut.,"Entegre bıçaklı bir hazne ve kapanır ağızlı bir kapaktan oluşan Multi-Blender shaker seti, Bartscher Multi-Blender'ın aksesuarını tamamlamak veya değiştirmek için kullanılabilir. Böylece yoğun saatlerde zaman kazanılır ve arızalı hazneler değiştirilebilir."
Product,blender-pro-touch-2-5l-150193,body_html,tr,,,"Effektiv och tystgående: de kraftfulla 28.000 varven kan programmeras helt individuellt och användas efter behov. För soppor, drinkar, shakes, efterrätter eller krossad is. Den transparenta täckkåpan gör att blendern kan användas över disk.","Güçlü ve sessiz: Güçlü 28.000 devir tamamen kişisel ihtiyaca göre programlanıp kullanılabilir: İster çorba, ister içecek, ister shake, ister tatlı, isterse kırılmış buz için. Şeffaf koruyucu kapağı sayesinde tezgâhlarda rahatlıkla kullanılabilir."
Product,shaker-set-pro-xtra-touch-150195,title,tr,,,Blandningsskålset PRO XTRA TOUCH,Shaker set PRO XTRA TOUCH
Product,shaker-set-pro-xtra-touch-150195,body_html,tr,,,"Med blandningskoppsetet PRO XTRA TOUCH – bestående av en blandningskopp med integrerad kniv och ett lock med transparenta korkar – kan tillbehöret till de båda blenders från Bartscher, blender PRO XTRA 2,5 l och PRO TOUCH 2,5 l, kompletter eller ersättas. På så vis sparar du tid öven i rustningstid och defekta skålar kan bytas ut.","Entegre bıçaklı bir hazne ve şeffaf tıpalı bir kapaktan oluşan PRO XTRA TOUCH shaker seti, iki Bartscher blenderin — Blender PRO XTRA 2.5L ve Blender PRO TOUCH 2.5L — aksesuarını tamamlamak veya değiştirmek için kullanılabilir. Böylece yoğun saatlerde zaman kazanılır ve arızalı hazneler değiştirilebilir."
Product,kitchenaid-5ksm95ps-blue-steel-4-3l-150226,body_html,tr,,,KitchenAid 5KSM95PS i matt blått stål med tillbehör för olika bearbetningssteg är ett blickfång i alla kök.,"Çok çeşitli işleme adımları için aksesuarlarıyla mat mavi çelik renkteki KitchenAid 5KSM95PS, her mutfakta göz alıcıdır."
Product,kitchenaid-5ksm95ps-porcelain-4-3l-150227,body_html,tr,,,KitchenAid 5KSM95PS i matt porslin med tillbehör för olika bearbetningssteg är ett blickfång i alla kök.,"Çok çeşitli işleme adımları için aksesuarlarıyla mat porselen renkteki KitchenAid 5KSM95PS, her mutfakta göz alıcıdır."
Product,countertop-electric-hob-2k2500-150310,title,tr,,,Elspis 2K2500,Countertop electric hob 2K2500
Product,countertop-electric-hob-2k2500-150310,body_html,tr,,,Den elektriska spisen med intuitiv manövrering är utrustad med två bredvidliggande kokplattor. Med de båda vreden kan den respektive temperaturen ställas in steglöst.,"Sezgisel kullanımlı elektrikli ocak, yan yana iki pişirme bölgesine sahiptir. İki döner düğme, her bölgenin sıcaklığının kademesiz ayarlanmasını sağlar."
Product,countertop-electric-hob-1k1500-150320,title,tr,,,Elspis 1K1500,Countertop electric hob 1K1500
Product,countertop-electric-hob-1k1500-150320,body_html,tr,,,"Klar att ansluta, 1,5 kW, steglös effektreglering – denna kompakta elhäll med en 185 mm stor kokzon är omedelbart klar att användas. För uppvärmning, varmhållning och flexibel användning vid bufféer, inom catering och som komplement till befintliga kökslinjer.","Fişe takıp kullanmaya hazır, 1,5 kW, kademesiz güç ayarı — 185 mm pişirme bölgesine sahip bu kompakt elektrikli ocak hemen kullanıma hazırdır. Yeniden ısıtma, sıcak tutma ve büfelerde, catering'de ve mevcut mutfak düzenine ek olarak esnek kullanım için ideal."
Product,multi-pan-40x30-150340,title,tr,,,Multipanna 40x30,Çok amaçlı tava 40x30
Product,multi-pan-40x30-150340,body_html,tr,,,"Fyrkantig elektrisk multifunktionspanna 40 x 30 cm, 7,5 liter, non-stick-belagd, termostatreglerbar, 1,5 kW. Glaslock ingår. För catering och bufféer som tillagar och håller äggrätter, stekrätter och såser varma i en lättskött, formskön bordspanna.","Kare elektrikli çok amaçlı tava 40 x 30 cm, 7,5 litre, yapışmaz kaplamalı, termostat kontrollü, 1,5 kW. Cam kapak dahil. Yumurtalı yemekleri, tavada pişen yemekleri ve sosları kolay temizlenen, şık bir tezgâh üstü tavada hazırlayan ve sıcak tutan catering ve büfeler için."
Product,rice-cooker-1-8l-sd-150528,title,tr,,,"Riskokare 1,8l SD","Pilav pişirici 1,8L SD"
Product,rice-cooker-1-8l-sd-150528,body_html,tr,,,"Kokning av ris, ångning av grönsaker, fisk och kött, eller varmhållning - riskokaren är mycket flexibel tack vare de många tillbehören.","Pilav pişirme, sebze, balık ve et buharlama veya eti sıcak tutma — kapsamlı aksesuar yelpazesiyle bu pilav pişirici pek çok ek değer sunar."
Product,rice-cooker-12l-150529,title,tr,,,Riskokare 12l,Pilav pişirici 12L
Product,rice-cooker-12l-150529,body_html,tr,,,"Professionell riskokare 12 liter för 40–60 portioner, 2,85 kW, anslutningsklar. Non-stick-belagd innerkanna med silikonmatta som skydd mot vidhäftning, automatisk varmhållning. Mätbägare, rissked och gaffel ingår. För asiatiska restauranger och kantiner med dagligt stort risbehov.","Profesyonel pilav pişirici, 12 litre, 40–60 porsiyon için, 2,85 kW, fişe takıp kullanmaya hazır. Yanmayı önleyen silikon matlı yapışmaz kaplamalı iç hazne, otomatik sıcak tutma işlevi. Ölçü kabı, pilav kepçesi ve çatal dahil. Günlük büyük miktarda pilav ihtiyacı olan Asya restoranları ve yemekhaneler için."
